age,gender,contract_type,payment_method,tenure_months,monthly_charges,total_charges,avg_call_minutes,num_support_tickets,has_international_plan,region,Churn
65,F,One year,Electronic check,4,75.87,133.06,281.3,0,No,South,0
73,M,Month-to-month,Electronic check,55,87.32,4700.95,241.2,1,No,East,1
49,M,One year,Credit card,14,38.43,483.81,90.6,0,No,East,0
72,M,Month-to-month,Mailed check,19,55.18,1006.01,303.1,0,No,Central,0
72,M,One year,Electronic check,14,83.18,966.48,376.6,0,No,North,0
72,M,Month-to-month,Credit card,40,68.07,2791.83,267.3,1,Yes,North,0
27,M,Month-to-month,Electronic check,35,28.44,1099.24,255.3,1,No,North,0
46,M,Month-to-month,Electronic check,5,80.19,740.35,212.6,1,No,West,1
60,M,Two year,Electronic check,23,53.37,1070.79,248.0,0,No,East,0
28,F,One year,Credit card,9,95.91,1275.55,240.6,3,No,West,1
65,F,Two year,Mailed check,40,69.11,2758.04,315.8,0,No,East,0
64,M,Month-to-month,Electronic check,45,42.62,1949.46,247.6,1,No,South,0
42,M,Two year,Mailed check,24,115.58,2548.73,373.1,0,No,West,0
41,M,One year,Electronic check,64,89.81,5771.1,268.5,0,Yes,East,0
24,M,Two year,Electronic check,37,43.99,1649.54,150.4,0,No,East,0
23,M,One year,Electronic check,56,36.28,1612.09,155.9,2,Yes,West,1
26,M,Month-to-month,Credit card,18,125.57,2740.19,200.4,4,No,Central,1
80,F,Two year,Electronic check,67,96.02,6468.4,46.1,1,No,South,0
81,M,Month-to-month,Electronic check,8,5.0,8.19,259.6,1,Yes,Central,0
36,F,One year,Bank transfer,14,58.76,1080.39,234.4,1,No,Central,1
42,M,Month-to-month,Electronic check,33,83.99,2635.4,116.7,1,Yes,North,0
36,M,Month-to-month,Mailed check,44,54.96,2375.03,216.0,0,No,South,0
25,F,One year,Electronic check,39,69.08,2682.9,201.9,1,No,East,1
64,F,Month-to-month,Mailed check,41,72.06,2772.65,275.6,1,Yes,East,0
56,M,One year,Electronic check,31,27.73,998.51,305.8,1,No,South,0
45,M,Two year,Bank transfer,42,95.69,3860.01,164.4,0,No,Central,0
74,M,Month-to-month,Bank transfer,62,55.55,3510.72,149.1,3,No,South,0
34,F,Month-to-month,Electronic check,36,70.24,2512.25,240.1,1,No,South,0
75,F,Month-to-month,Credit card,46,94.44,4238.99,309.6,0,No,South,0
44,M,One year,Credit card,55,75.93,4203.37,242.2,0,No,East,0
84,F,One year,Electronic check,29,55.32,1586.73,287.9,2,No,Central,0
50,F,Month-to-month,Mailed check,31,81.72,2690.66,324.4,3,No,Central,1
64,F,One year,Bank transfer,24,65.95,1546.22,278.6,0,No,South,0
83,F,Month-to-month,Electronic check,52,33.81,1845.51,226.6,0,No,East,0
26,M,Month-to-month,Electronic check,49,57.76,2860.84,267.3,0,No,South,0
21,M,Month-to-month,Credit card,35,107.45,3545.18,315.0,0,No,West,0
28,F,Month-to-month,Mailed check,54,73.3,4025.01,124.0,0,No,West,0
45,F,Month-to-month,Mailed check,67,53.09,3687.08,318.4,1,No,West,0
63,F,One year,Credit card,6,117.86,323.61,181.8,0,No,West,0
51,M,Month-to-month,Bank transfer,24,119.8,3329.21,63.1,3,No,West,1
67,M,One year,Electronic check,35,46.71,1690.37,277.6,0,Yes,Central,0
19,F,One year,Electronic check,8,49.95,248.71,221.1,0,No,South,0
47,M,Month-to-month,Credit card,62,93.35,5744.52,298.6,2,No,East,0
66,M,Month-to-month,Bank transfer,36,65.04,2281.6,238.8,1,No,West,0
31,M,Two year,Mailed check,45,66.98,3051.48,186.4,0,No,North,0
43,F,Month-to-month,Electronic check,5,100.92,1016.08,311.1,4,No,South,1
19,F,Month-to-month,Bank transfer,72,93.92,6872.35,215.1,0,No,Central,0
57,M,Month-to-month,Bank transfer,42,59.56,2451.0,201.4,0,No,Central,0
42,F,One year,Electronic check,34,72.89,2469.86,251.7,2,No,East,0
70,F,Month-to-month,Electronic check,63,51.69,3391.26,380.0,0,No,North,0
52,M,One year,Electronic check,36,38.45,1397.06,203.2,1,No,South,0
46,F,Month-to-month,Bank transfer,59,20.11,1508.18,227.0,1,Yes,North,0
42,F,Month-to-month,Electronic check,68,58.0,4056.9,223.9,0,No,North,0
43,F,Month-to-month,Bank transfer,60,66.79,4148.43,265.3,2,No,East,0
30,M,Month-to-month,Electronic check,31,92.33,2781.58,199.6,0,No,Central,0
82,F,Month-to-month,Credit card,66,42.42,2905.11,227.8,1,No,Central,0
74,M,One year,Electronic check,5,59.49,164.44,224.6,0,No,Central,0
43,F,Month-to-month,Electronic check,6,59.14,147.66,213.0,1,No,South,0
36,M,Month-to-month,Mailed check,9,61.13,357.69,209.0,1,No,East,0
78,M,Two year,Electronic check,16,41.46,617.86,187.2,0,No,South,0
83,M,Two year,Electronic check,5,103.67,201.21,288.5,3,No,East,0
53,F,Month-to-month,Electronic check,48,66.37,3200.51,336.6,0,No,North,0
29,M,Month-to-month,Electronic check,0,60.99,43.88,266.3,2,Yes,West,1
29,F,Month-to-month,Credit card,33,111.24,3444.42,328.2,1,No,North,0
53,F,Month-to-month,Credit card,23,114.85,3035.11,74.6,1,No,East,1
43,F,One year,Electronic check,0,71.85,-31.53,214.5,1,No,South,1
73,F,Month-to-month,Bank transfer,5,27.54,81.99,223.9,0,Yes,South,0
18,M,One year,Electronic check,29,78.29,2231.87,145.6,0,No,South,0
49,M,One year,Electronic check,3,45.29,22.67,225.5,0,No,South,0
83,M,One year,Electronic check,40,79.84,3215.3,201.8,3,No,West,1
76,F,One year,Credit card,15,21.37,345.45,129.1,0,No,South,0
53,M,Month-to-month,Mailed check,6,27.73,71.26,175.2,0,Yes,East,0
59,F,Month-to-month,Bank transfer,36,69.44,2581.13,256.3,0,Yes,South,0
61,F,Month-to-month,Electronic check,64,43.42,2972.6,189.1,1,No,South,0
29,F,One year,Electronic check,45,56.78,2715.54,278.2,2,No,North,0
72,M,Month-to-month,Mailed check,11,107.04,964.88,331.7,3,No,Central,0
66,M,Month-to-month,Electronic check,28,87.55,2594.53,196.3,1,Yes,North,1
81,F,Month-to-month,Credit card,51,62.63,3058.86,386.4,1,No,East,1
51,M,Two year,Electronic check,25,105.15,2341.39,246.6,1,No,North,0
70,M,Month-to-month,Credit card,19,39.18,690.2,319.4,0,No,Central,0
81,M,Month-to-month,Electronic check,36,84.26,2963.2,179.4,0,No,West,0
56,F,Two year,Electronic check,63,38.58,2558.83,269.2,1,No,South,0
80,M,Month-to-month,Mailed check,50,80.86,4072.97,356.8,3,Yes,West,0
83,M,Month-to-month,Electronic check,2,118.49,919.9,298.9,1,No,Central,1
25,F,Month-to-month,Credit card,55,135.24,7290.26,243.2,1,Yes,East,0
38,F,Month-to-month,Mailed check,38,60.5,2198.84,157.7,1,No,West,0
40,F,Month-to-month,Electronic check,28,89.51,2347.08,300.4,3,No,South,0
31,F,Month-to-month,Mailed check,22,65.12,1301.09,283.4,2,No,South,0
39,F,Two year,Electronic check,48,63.91,3073.95,231.4,0,No,South,0
58,F,Month-to-month,Bank transfer,16,94.12,1877.29,129.5,1,No,West,1
58,M,Month-to-month,Electronic check,47,44.52,2218.36,339.7,1,No,East,0
31,M,Month-to-month,Bank transfer,66,35.26,2423.65,250.4,0,Yes,North,0
55,F,Month-to-month,Electronic check,25,118.81,3372.39,300.7,2,No,South,1
62,F,Month-to-month,Electronic check,45,108.84,4976.8,224.2,2,No,North,1
84,F,Month-to-month,Electronic check,10,51.95,414.19,347.1,0,No,Central,0
50,F,Month-to-month,Credit card,53,96.63,5082.1,264.8,0,No,South,0
66,F,Month-to-month,Credit card,64,67.3,4343.93,326.6,1,No,North,0
75,M,Month-to-month,Mailed check,57,84.41,4901.28,195.0,2,No,South,0
81,M,One year,Electronic check,65,52.43,3390.91,219.8,0,No,East,0
74,M,Two year,Mailed check,28,82.04,2201.83,119.7,0,No,North,0
54,M,Month-to-month,Mailed check,1,85.53,513.57,190.4,2,No,Central,1
45,M,Month-to-month,Electronic check,4,54.28,-17.45,197.5,3,No,Central,0
55,F,Month-to-month,Bank transfer,49,94.54,4567.07,313.3,3,No,Central,1
22,M,Month-to-month,Electronic check,26,105.4,3105.12,392.2,1,No,East,1
57,F,Month-to-month,Bank transfer,43,59.900000000000006,2641.29,309.6,0,No,North,0
78,F,Month-to-month,Electronic check,43,73.14,3031.46,273.1,2,No,Central,0
23,F,Month-to-month,Electronic check,59,89.21,5356.32,382.3,1,No,South,0
79,M,Month-to-month,Mailed check,10,61.33,788.47,123.2,2,Yes,North,1
22,F,Month-to-month,Bank transfer,7,36.21,161.66,397.0,1,No,East,0
51,F,One year,Electronic check,10,52.0,417.09,257.2,1,No,West,0
23,M,Month-to-month,Credit card,67,71.17,4852.35,186.2,1,No,South,0
58,F,One year,Electronic check,9,53.89,321.15,273.3,1,No,South,0
77,M,Two year,Electronic check,13,92.82,1610.43,299.9,2,No,North,1
46,F,One year,Mailed check,47,80.84,3760.2,197.3,0,No,South,0
77,F,Month-to-month,Credit card,55,6.67,563.92,389.4,1,No,North,0
41,F,Month-to-month,Electronic check,42,43.96,1897.29,295.5,1,No,West,0
42,M,One year,Electronic check,34,95.21,3055.46,208.4,0,No,South,0
26,M,Month-to-month,Mailed check,58,42.79,2620.29,207.6,1,No,East,0
65,M,Two year,Mailed check,11,64.33,505.35,213.2,0,No,South,0
51,F,Month-to-month,Bank transfer,3,66.39,-74.83,380.9,0,No,Central,0
26,M,One year,Electronic check,25,58.65,1373.21,184.8,1,No,West,0
50,M,Month-to-month,Bank transfer,67,77.38,5314.88,284.8,1,No,North,0
41,M,Month-to-month,Electronic check,19,79.93,1878.53,151.9,1,Yes,North,1
71,M,Month-to-month,Bank transfer,23,62.69,1293.08,144.2,0,No,West,0
47,M,Month-to-month,Electronic check,28,122.9,3183.3,232.0,2,No,South,0
19,M,Month-to-month,Mailed check,41,53.28,2219.96,310.6,0,No,West,0
84,M,Month-to-month,Credit card,5,70.32,137.24,69.6,1,No,North,0
27,F,One year,Electronic check,5,69.78999999999999,726.89,279.0,3,Yes,South,1
30,M,Two year,Electronic check,26,87.69,2117.97,334.9,1,No,East,0
19,F,Month-to-month,Credit card,32,62.56,1924.84,251.5,0,No,East,0
31,M,Month-to-month,Mailed check,53,28.6,1735.68,343.9,0,No,Central,0
39,M,One year,Credit card,51,60.75,3109.47,248.3,0,No,West,0
63,F,Month-to-month,Bank transfer,50,51.06,2604.61,268.7,0,No,East,0
79,F,One year,Electronic check,25,27.73,747.71,313.0,1,No,Central,0
34,F,Two year,Electronic check,33,67.1,2194.39,124.9,2,Yes,South,0
56,M,One year,Bank transfer,61,32.59,2180.83,107.3,0,No,East,0
51,F,Month-to-month,Bank transfer,56,67.25,3790.0,218.4,1,No,West,0
58,M,Month-to-month,Electronic check,26,106.6,2578.64,276.4,0,No,West,0
70,F,Month-to-month,Mailed check,71,93.59,6709.74,88.9,1,No,North,0
34,F,Two year,Electronic check,41,60.290000000000006,2492.71,350.1,1,No,North,0
81,F,Month-to-month,Mailed check,19,52.41,1001.44,331.5,2,No,South,0
43,F,Month-to-month,Credit card,51,68.69,3489.73,217.9,0,No,South,0
46,F,Month-to-month,Electronic check,39,53.09,2118.02,334.5,2,No,Central,0
70,F,Month-to-month,Electronic check,4,67.02,135.51,320.8,0,Yes,Central,0
53,F,Month-to-month,Mailed check,30,65.06,1920.29,245.6,0,No,South,0
54,F,One year,Bank transfer,32,65.39,1958.87,174.4,1,No,North,0
57,F,Month-to-month,Bank transfer,11,52.93,514.36,242.8,2,No,Central,0
75,M,One year,Credit card,6,25.24,120.07,214.9,1,No,North,0
77,M,One year,Bank transfer,0,53.9,75.4,194.9,3,No,North,1
49,M,One year,Credit card,26,94.23,2263.69,303.8,1,No,Central,0
44,F,Two year,Mailed check,43,49.38,2242.45,277.2,0,No,North,0
71,M,One year,Electronic check,67,71.65,4874.35,322.8,0,No,South,0
33,F,Month-to-month,Electronic check,60,94.45,5633.38,267.7,4,No,South,1
46,F,Month-to-month,Credit card,41,44.13,1851.18,131.6,0,No,West,0
18,F,Two year,Bank transfer,19,50.3,987.57,257.2,0,No,North,0
23,M,One year,Bank transfer,72,88.65,6498.35,350.6,0,Yes,South,0
22,F,Two year,Electronic check,0,103.23,329.76,307.9,1,No,South,1
29,M,Month-to-month,Electronic check,63,114.58,7145.26,330.8,2,No,North,0
41,M,Month-to-month,Electronic check,46,98.58,4564.78,328.5,1,No,East,1
45,F,One year,Electronic check,16,66.96,914.88,299.3,0,No,South,0
61,M,Month-to-month,Electronic check,65,90.33,5836.15,226.0,3,No,North,0
76,F,Month-to-month,Credit card,58,75.15,4414.72,223.4,0,No,Central,0
76,F,One year,Bank transfer,74,51.21,4016.0,231.7,0,No,West,0
80,M,Month-to-month,Mailed check,42,99.69,4040.29,330.2,0,No,West,0
32,F,Month-to-month,Bank transfer,45,97.64,4323.95,179.9,1,No,North,0
35,F,Two year,Mailed check,57,36.28,2183.15,174.7,2,Yes,Central,0
20,F,Month-to-month,Electronic check,54,93.77,5043.72,261.8,3,No,Central,1
68,M,Month-to-month,Bank transfer,38,19.33,782.78,291.4,0,No,North,0
62,M,Month-to-month,Electronic check,21,51.32,998.47,233.1,1,Yes,Central,0
41,M,Two year,Electronic check,12,58.83,543.72,143.7,1,No,East,0
50,F,Month-to-month,Credit card,3,83.66,682.05,239.4,2,No,North,1
66,F,Month-to-month,Credit card,1,102.17,669.43,137.6,1,No,East,1
60,F,Two year,Bank transfer,57,54.15,3143.18,115.0,0,No,South,0
56,M,Month-to-month,Electronic check,49,62.64,3136.26,304.1,0,No,South,0
62,F,Month-to-month,Credit card,74,104.12,7676.75,312.6,1,No,West,0
84,M,Month-to-month,Bank transfer,44,56.34,2543.48,281.6,0,No,North,0
52,F,Month-to-month,Credit card,14,106.35,1274.68,300.4,1,No,East,0
33,M,Month-to-month,Electronic check,48,76.24,3602.52,382.8,0,Yes,East,0
33,M,Month-to-month,Electronic check,63,79.44,5065.89,240.5,2,No,East,0
78,F,Month-to-month,Mailed check,45,94.06,4159.29,236.5,1,No,East,0
77,M,One year,Credit card,31,59.06,1766.6,230.0,0,No,South,0
20,F,Month-to-month,Credit card,45,95.75,4184.55,181.4,0,No,Central,0
36,M,Month-to-month,Credit card,24,87.74,2032.64,276.5,1,No,North,0
67,M,Month-to-month,Credit card,30,47.18,1337.79,190.2,1,Yes,South,0
54,F,Month-to-month,Credit card,51,49.67,2645.43,75.3,0,Yes,North,0
84,F,Two year,Credit card,13,69.36,766.53,319.7,1,No,Central,0
59,M,Month-to-month,Credit card,51,72.28,3806.18,210.4,1,Yes,Central,0
79,F,Month-to-month,Mailed check,39,52.15,1993.63,244.8,4,No,West,0
45,F,Month-to-month,Electronic check,30,55.26,1601.31,269.3,1,No,East,0
60,M,Two year,Electronic check,61,83.33,5040.33,329.5,0,No,West,0
42,F,Month-to-month,Credit card,5,46.48,185.95,314.0,0,No,South,0
33,M,One year,Credit card,24,68.85,1483.59,131.4,0,No,North,0
25,M,Month-to-month,Bank transfer,66,39.3,2728.66,101.4,1,No,South,0
58,F,Month-to-month,Credit card,16,53.63,722.49,173.9,1,No,South,0
68,M,Month-to-month,Electronic check,0,116.2,275.32,214.9,3,Yes,East,1
66,M,Two year,Mailed check,3,36.69,61.81,288.5,0,No,West,0
36,M,Two year,Electronic check,17,53.3,814.57,207.3,0,No,North,0
73,F,Month-to-month,Credit card,46,51.65,2447.04,222.1,1,No,Central,0
65,M,Month-to-month,Electronic check,24,74.05,1714.47,156.0,0,Yes,West,0
61,F,Month-to-month,Electronic check,9,74.23,466.07,238.6,1,No,East,0
45,M,One year,Bank transfer,42,48.43,2072.33,259.4,0,No,West,0
77,M,Month-to-month,Electronic check,66,73.46,4914.82,441.0,1,Yes,West,0
40,M,One year,Bank transfer,38,64.89,2522.38,281.1,1,No,North,0
44,F,One year,Electronic check,11,40.16,315.97,179.5,0,No,East,0
46,F,Month-to-month,Electronic check,16,98.38,2029.82,67.8,3,No,East,1
61,M,One year,Mailed check,34,58.61,1970.44,431.7,0,No,North,0
65,F,Month-to-month,Electronic check,4,109.68,1030.18,253.7,3,No,North,1
48,M,Two year,Credit card,33,69.62,2189.29,211.6,0,Yes,East,0
21,F,Month-to-month,Bank transfer,51,59.2,3059.64,310.5,1,No,East,0
65,M,Month-to-month,Bank transfer,34,96.77,3461.01,162.8,4,No,South,1
53,F,Month-to-month,Credit card,62,40.18,2759.69,257.9,1,No,Central,0
36,M,One year,Mailed check,16,95.04,1205.92,187.6,0,No,Central,0
71,F,Month-to-month,Credit card,50,71.16,3600.22,104.5,0,Yes,Central,0
54,F,One year,Mailed check,12,86.05,827.98,295.7,0,No,West,0
18,F,Month-to-month,Electronic check,42,60.49,2538.67,250.5,0,No,East,0
63,F,One year,Credit card,47,94.62,4379.97,211.7,0,Yes,East,0
27,M,Two year,Bank transfer,5,42.07,164.81,208.6,1,No,North,0
58,F,Month-to-month,Electronic check,29,119.44,3834.34,302.9,1,Yes,Central,1
83,F,Month-to-month,Electronic check,27,22.31,612.89,265.5,3,No,West,0
49,M,One year,Electronic check,45,76.91,3400.73,161.2,1,No,West,0
54,F,Month-to-month,Credit card,9,119.28,1723.55,235.8,3,No,South,1
57,F,One year,Electronic check,7,45.25,251.39,252.4,0,No,Central,0
64,M,Month-to-month,Electronic check,9,78.12,1003.4,203.1,1,Yes,East,1
72,M,Month-to-month,Electronic check,34,62.18000000000001,1972.9,279.6,0,Yes,East,0
81,F,Month-to-month,Mailed check,48,102.66,4792.69,209.2,0,No,Central,0
30,F,Month-to-month,Electronic check,11,47.75,494.95,400.5,1,No,East,0
66,M,One year,Credit card,55,55.38,3003.79,418.5,0,No,East,0
82,M,Month-to-month,Electronic check,35,71.31,2450.32,263.3,2,No,East,0
47,F,Month-to-month,Bank transfer,65,69.73,4701.22,403.7,1,Yes,West,0
33,M,One year,Electronic check,64,80.11,5142.94,270.2,0,Yes,Central,0
27,F,Month-to-month,Bank transfer,27,38.43,1113.32,292.1,0,No,Central,0
63,M,Month-to-month,Credit card,19,100.47,1681.43,187.6,1,No,North,0
23,F,Month-to-month,Electronic check,55,90.77,4998.71,131.0,1,Yes,West,0
26,F,One year,Electronic check,43,50.17,2180.99,273.1,0,No,South,0
69,M,Month-to-month,Electronic check,24,51.8,1193.68,250.3,1,No,South,1
78,M,Two year,Bank transfer,3,40.49,-74.91,278.7,0,Yes,North,0
36,M,Month-to-month,Electronic check,0,78.29,64.84,164.7,2,No,North,1
41,M,Month-to-month,Electronic check,12,33.04,406.46,215.5,2,No,South,0
79,F,Month-to-month,Electronic check,40,50.82,2079.51,234.5,1,No,West,0
27,M,Two year,Electronic check,10,27.83,152.93,421.9,0,No,Central,0
39,M,Two year,Electronic check,10,72.81,516.15,186.0,0,No,West,0
49,F,Month-to-month,Electronic check,50,70.35,3522.73,149.2,2,No,North,0
38,M,Month-to-month,Bank transfer,49,82.4,4039.22,212.2,0,Yes,East,0
40,F,Two year,Credit card,26,68.97,1698.11,131.5,2,Yes,West,0
54,F,One year,Bank transfer,18,34.03,536.71,188.4,0,No,East,0
77,F,Month-to-month,Electronic check,26,104.96,3148.29,246.5,4,No,West,1
38,M,One year,Electronic check,32,84.5,2508.19,134.4,0,Yes,West,0
60,F,Month-to-month,Credit card,74,74.97,5624.25,266.7,1,No,Central,0
39,F,Month-to-month,Mailed check,43,40.73,1822.99,154.9,2,No,East,0
54,M,One year,Mailed check,8,79.36,424.15,237.7,0,No,East,0
59,F,Month-to-month,Electronic check,12,42.17,472.76,259.0,1,No,West,0
38,M,Month-to-month,Mailed check,16,32.98,561.13,240.5,1,No,North,0
74,F,One year,Credit card,32,26.84,953.75,245.3,0,Yes,North,0
39,F,Month-to-month,Credit card,16,50.58,658.1,308.8,1,No,East,0
76,F,Month-to-month,Electronic check,8,44.0,205.14,329.5,0,No,West,0
54,F,Month-to-month,Electronic check,58,63.400000000000006,3713.32,305.2,1,Yes,South,0
29,F,One year,Electronic check,40,74.44,2898.64,206.5,1,No,West,0
26,F,Month-to-month,Electronic check,68,48.15,3431.2,309.0,0,No,South,0
24,M,Month-to-month,Electronic check,0,101.67,486.16,55.1,2,No,North,1
64,F,Month-to-month,Bank transfer,45,65.87,2963.08,157.2,0,No,West,0
22,M,Month-to-month,Electronic check,54,43.16,2471.66,230.0,0,No,West,0
49,F,Two year,Electronic check,46,88.72,4001.07,273.6,1,Yes,West,1
50,F,One year,Electronic check,33,59.25,1945.23,236.0,2,No,East,0
28,F,Month-to-month,Electronic check,11,38.62,308.65,203.9,1,No,East,0
31,F,Two year,Electronic check,21,50.6,1088.58,303.2,0,No,South,0
33,M,Month-to-month,Mailed check,0,109.93,436.03,300.3,2,No,North,1
73,F,Month-to-month,Electronic check,21,89.69,1742.33,228.5,4,No,West,0
52,F,One year,Bank transfer,35,64.56,2167.26,149.5,0,No,South,0
61,M,One year,Bank transfer,35,86.72,2939.12,338.0,1,No,North,0
36,M,Month-to-month,Electronic check,10,72.62,1053.41,125.1,4,No,West,1
40,M,Month-to-month,Bank transfer,33,67.21000000000001,2220.32,253.6,1,No,North,1
73,F,Month-to-month,Bank transfer,59,100.08,5893.48,235.5,2,No,Central,0
82,F,One year,Bank transfer,6,118.17,356.02,44.4,0,No,Central,0
61,F,One year,Electronic check,20,47.52,907.07,263.4,0,Yes,Central,0
81,F,Month-to-month,Electronic check,10,126.66,1878.69,163.6,5,No,South,1
46,M,Month-to-month,Bank transfer,25,33.63,831.92,416.9,1,No,Central,0
76,F,Two year,Bank transfer,73,117.58,8640.24,172.0,0,No,North,0
23,M,Month-to-month,Bank transfer,50,79.13,4001.99,254.4,0,No,South,0
71,F,Month-to-month,Mailed check,70,68.36,4925.54,137.3,1,No,West,0
51,F,Month-to-month,Electronic check,9,76.45,1032.76,254.3,4,Yes,North,1
79,M,One year,Credit card,73,84.96,6254.52,232.9,0,No,South,0
62,M,One year,Bank transfer,73,70.12,5285.03,315.9,2,No,West,0
78,M,Month-to-month,Bank transfer,12,71.67,671.53,286.5,2,Yes,West,0
38,F,Two year,Bank transfer,39,40.57,1588.28,243.1,1,Yes,East,0
57,F,One year,Electronic check,21,82.59,1560.93,258.7,1,No,South,0
82,M,Month-to-month,Credit card,13,42.75,687.48,180.6,3,Yes,East,1
82,F,One year,Bank transfer,22,114.27,2284.42,210.5,0,No,South,0
48,M,One year,Mailed check,71,77.62,5472.29,334.0,0,No,North,0
37,M,One year,Mailed check,52,33.2,1905.71,309.7,1,No,Central,0
84,F,Month-to-month,Bank transfer,57,52.33,3016.72,269.6,0,No,West,0
29,M,Two year,Electronic check,71,63.85,4677.41,294.4,1,No,East,0
84,F,One year,Bank transfer,41,22.24,1022.76,291.0,0,No,West,0
55,F,Month-to-month,Credit card,68,105.5,7102.98,207.4,0,Yes,North,0
44,F,One year,Bank transfer,40,74.17,2949.7,230.4,0,No,East,0
29,M,Month-to-month,Credit card,56,77.64,4203.08,212.8,1,No,Central,1
69,M,One year,Credit card,9,101.13,614.31,317.0,0,No,West,0
51,F,Month-to-month,Mailed check,61,33.51,2368.46,161.0,1,No,East,0
20,F,Month-to-month,Mailed check,46,84.16,3836.93,316.0,2,No,South,0
20,M,Two year,Credit card,27,102.02,2526.94,179.7,0,Yes,North,0
74,F,One year,Mailed check,74,51.09,3894.57,291.3,1,Yes,Central,0
58,M,Month-to-month,Credit card,44,31.28,1433.35,186.6,1,No,South,0
66,M,Month-to-month,Mailed check,5,97.67,254.29,153.7,1,Yes,North,0
